subjects,learn3_1,learn3_2,learn3_3,learn3_4,learn3_5,learn3_6,learn3_7,learn3_8,learn3_9,learn3_10,learn3_11,learn3_12,learn6_1,learn6_2,learn6_3,learn6_4,learn6_5,learn6_6,learn6_7,learn6_8,learn6_9,learn6_10,learn6_11,learn6_12,test3_1,test3_2,test3_3,test3_4,test3_5,test3_6,test3_7,test3_8,test3_9,test3_10,test3_11,test3_12,test6_1,test6_2,test6_3,test6_4,test6_5,test6_6,test6_7,test6_8,test6_9,test6_10,test6_11,test6_12
c9d9d4,0.3333333333,0.45833333335,0.7083333333,0.6666666666500001,0.75,0.875,0.7083333333,0.8333333333499999,0.875,1,0.9166666667,0.875,0.2777777778,0.3611111111,0.5,0.5277777778,0.5277777778,0.58333333335,0.58333333335,0.6388888889,0.6388888889,0.77777777775,0.72222222225,0.7222222222,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778
941af8,0.45833333335000004,0.7916666667,0.7916666666500001,0.9166666666500001,0.9166666666500001,0.9583333333499999,0.9166666666500001,0.875,0.9166666667,0.875,0.9166666667,0.8333333333499999,0.3888888889,0.3888888889,0.44444444445000003,0.3888888889,0.6111111111,0.58333333335,0.52777777775,0.6666666666500001,0.55555555555,0.5277777778,0.3888888889,0.52777777775,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111
f3ad19,0.20833333334999998,0.29166666664999996,0.33333333335000004,0.4166666667,0.7083333333499999,0.75,0.75,0.7916666667,0.8333333333499999,0.8333333333499999,0.875,0.9166666666500001,0.41666666664999996,0.4722222222,0.5277777778,0.58333333335,0.69444444445,0.77777777775,0.75,0.69444444445,0.69444444445,0.80555555555,0.77777777775,0.8611111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6111111111,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444,0.6944444444
6251fe,0.125,0.41666666665,0.5,0.375,0.5416666667,0.5833333333,0.625,0.6666666666500001,0.625,0.75,0.7916666666500001,0.7083333333,0.4166666667,0.52777777775,0.3611111111,0.5,0.4722222222,0.44444444445,0.4722222222,0.55555555555,0.4722222222,0.5277777778,0.33333333335000004,0.5,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4722222222,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667
ad330a,0.375,0.7083333333,0.6666666666500001,0.875,0.875,0.7916666667,0.875,0.875,0.875,1,0.9583333333499999,1,0.2222222222,0.38888888885,0.5,0.6111111111,0.6388888889,0.6666666666500001,0.8333333332999999,0.69444444445,0.8333333333,0.80555555555,0.7222222222,0.9166666666500001,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.8611111111,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889,0.6388888889
60b518,0.7083333333499999,0.8333333333499999,0.7916666667,0.75,0.7083333333499999,0.8333333333,0.9166666667,0.9166666667,0.7916666666500001,0.7916666666500001,0.9166666667,1,0.38888888885,0.55555555555,0.5833333333499999,0.6666666667000001,0.8888888889,0.80555555555,0.80555555555,0.75,0.91666666665,0.75,0.77777777775,0.8888888889,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222,0.7222222222
00ed01,0.5416666666500001,0.75,0.7916666666500001,0.875,0.875,0.875,0.8333333333,1,0.9166666666500001,0.875,0.9583333333499999,0.8333333333,0.3888888889,0.61111111115,0.7777777777999999,0.80555555555,0.7777777777999999,0.8333333333499999,0.75,0.8611111111,0.8888888889,0.88888888885,1,0.8611111111,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111,0.9861111111
b978e9,0.625,0.875,0.8333333333499999,0.9583333333499999,0.9166666666500001,0.9166666667,0.9583333333499999,1,1,0.75,0.9583333333499999,1,0.72222222225,0.7222222222000001,0.69444444445,0.80555555555,0.69444444445,0.8333333333499999,0.8611111111,0.80555555555,0.8611111111,0.8333333333,0.8888888889,0.8611111111,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.9444444444,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556
9d78e9,0.45833333335000004,0.7083333333,0.7083333333,0.875,0.9583333333499999,0.9166666667,0.9166666666500001,0.9166666667,0.9583333333499999,0.9583333333499999,0.9166666667,0.8333333333499999,0.30555555555,0.6111111111,0.6111111111,0.69444444445,0.75,0.80555555555,0.80555555555,0.8888888889,0.9166666666500001,0.8888888889,0.9722222222,0.8888888889,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333
ae3c5a,0.45833333335000004,0.8333333333499999,0.8333333333499999,0.9166666666500001,0.8333333333499999,0.875,0.875,0.9166666666500001,0.9583333333499999,0.9583333333499999,0.875,0.9166666667,0.38888888885,0.6111111111,0.69444444445,0.6388888888500001,0.77777777775,0.80555555555,0.80555555555,0.77777777775,0.8611111111,0.69444444445,0.7777777777999999,0.80555555555,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
1d20 2,0.29166666664999996,0.375,0.41666666664999996,0.45833333335,0.4166666667,0.375,0.45833333335000004,0.41666666664999996,0.4166666667,0.3333333333,0.375,0.375,0.30555555555,0.38888888885,0.27777777775,0.3333333333,0.30555555555,0.27777777775,0.3333333333,0.30555555555,0.30555555555,0.25,0.2777777778,0.3611111111,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222,0.3472222222
c39ab5,0.20833333329999998,0.29166666664999996,0.5,0.5833333333,0.75,0.7083333333499999,0.7916666666500001,0.7916666666500001,0.875,0.875,0.9166666666500001,0.7083333333499999,0.44444444445,0.55555555555,0.4444444444,0.3611111111,0.38888888885,0.5277777778,0.55555555555,0.5277777778,0.4722222222,0.6666666667000001,0.5833333333499999,0.75,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889
03ef1f,0.2916666667,0.5833333333,0.7083333333499999,0.7916666666500001,0.875,0.9166666666500001,0.8333333333499999,0.8333333333499999,0.9583333333499999,0.9583333333499999,0.9583333333499999,0.9166666666500001,0.30555555555,0.4722222222,0.58333333335,0.6666666667,0.77777777775,0.8333333333499999,0.8611111111,0.8888888889,0.88888888885,0.94444444445,0.91666666665,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222
79a0fc,0.5416666666500001,0.9166666667,0.9583333333499999,0.7916666666500001,0.9166666666500001,0.9583333333499999,0.9583333333499999,0.9166666667,1,0.9583333333499999,0.9166666666500001,0.9166666666500001,0.25,0.44444444445,0.6111111111,0.69444444445,0.77777777775,0.88888888885,0.91666666665,0.8888888889,0.8888888889,0.9166666666500001,0.91666666665,0.94444444445,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889,0.7638888889
0ba307,0.33333333335000004,0.6666666667,0.75,0.875,0.8333333333,0.9583333333499999,0.9166666666500001,1,0.8333333333,0.8333333333,0.875,1,0.3611111111,0.5,0.6666666666500001,0.72222222225,0.69444444445,0.8333333332999999,0.80555555555,0.8611111111,0.75,1,0.80555555555,0.88888888885,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778,0.4027777778
705faf,0.29166666664999996,0.625,0.625,0.75,0.7083333333499999,0.9166666666500001,0.9583333333499999,0.875,0.7916666666500001,1,0.8333333333,0.875,0.4166666667,0.44444444445,0.52777777775,0.6111111111,0.6111111111,0.75,0.61111111115,0.69444444445,0.72222222225,0.80555555555,0.77777777775,0.7222222222000001,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778
36eea3,0.5,0.7083333333,0.625,0.7083333333,0.75,0.45833333335,0.7916666667,0.75,0.875,0.7916666667,0.75,0.7916666667,0.41666666665,0.3888888889,0.3888888889,0.3888888889,0.3611111111,0.30555555555,0.3333333333,0.3333333333,0.3888888889,0.5555555556,0.36111111115,0.5277777778,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.5833333333,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889,0.2638888889
6df72f,0.33333333335000004,0.45833333335,0.5,0.9166666667,0.75,0.8333333333499999,0.875,0.875,0.8333333333499999,0.9166666667,0.9166666667,0.875,0.33333333335000004,0.47222222225,0.58333333335,0.4722222222,0.6666666666500001,0.6388888889,0.6666666666500001,0.69444444445,0.6111111111,0.6666666666500001,0.69444444445,0.6666666666500001,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.6666666667
b0f378,0.5,0.625,0.625,0.8333333333499999,0.75,0.8333333333499999,1,0.9166666666500001,0.75,0.9583333333499999,0.9166666667,0.9583333333499999,0.25,0.6111111111,0.55555555555,0.69444444445,0.6111111111,0.58333333335,0.75,0.7777777777999999,0.8611111111,0.94444444445,0.7777777778,0.8333333333499999,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667,0.7916666667
109dd7,0.5,0.75,0.6666666667,0.625,0.7916666666500001,0.6666666667,0.75,0.8333333333499999,0.70833333335,0.70833333335,0.8333333333499999,0.875,0.69444444445,0.75,0.7777777778,0.75,0.69444444445,0.7222222222000001,0.6666666666500001,0.72222222225,0.80555555555,0.69444444445,0.66666666665,0.75,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.4166666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
55786f,0.375,0.5833333333,0.9583333333499999,0.9583333333499999,0.9583333333499999,0.875,0.9166666666500001,0.9166666666500001,0.8333333333,0.9166666666500001,0.9583333333499999,0.9166666667,0.44444444445,0.5,0.55555555555,0.58333333335,0.6666666667,0.80555555555,0.80555555555,0.91666666665,0.77777777775,0.80555555555,0.91666666665,0.94444444445,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222,0.8472222222
df283c,0.375,0.5,0.45833333335000004,0.41666666665,0.3333333333,0.33333333330000003,0.45833333335,0.5416666666500001,0.58333333335,0.45833333335000004,0.41666666664999996,0.625,0.22222222219999999,0.25,0.22222222225,0.3611111111,0.2777777778,0.3888888889,0.30555555555,0.44444444445,0.41666666665,0.19444444445,0.36111111110000005,0.4444444444,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3055555556,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444,0.3194444444
0d12a9,0.33333333335,0.45833333335000004,0.6666666667,0.75,0.8333333333499999,0.875,0.9166666666500001,0.7083333333,0.875,0.7916666666500001,0.8333333333,0.9166666666500001,0.3333333333,0.38888888885,0.4722222222,0.41666666664999996,0.5,0.61111111115,0.44444444445,0.6388888889,0.5,0.4722222222,0.4722222222,0.55555555555,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.5277777778,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444,0.4444444444
d5f059,0.7083333333,0.7083333333499999,0.7916666666500001,0.7083333333499999,0.9583333333499999,0.8333333333,0.9583333333499999,0.7916666666500001,0.7916666666500001,0.7916666666500001,0.875,0.9166666667,0.44444444445,0.5277777778,0.58333333335,0.5,0.5,0.5277777778,0.5277777778,0.5,0.47222222225,0.6388888889,0.61111111115,0.6111111111,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.3888888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889,0.5138888889
8499d1,0.375,0.6666666666500001,0.7916666667,0.9166666667,0.7916666667,0.9583333333499999,0.8333333333499999,0.9166666667,0.9166666666500001,0.9583333333499999,1,0.875,0.41666666664999996,0.58333333335,0.5,0.6666666667,0.6388888889,0.6666666667,0.61111111115,0.72222222225,0.80555555555,0.6666666667,0.6388888889,0.6666666666500001,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444,0.5694444444
a61e8c,0.4166666667,0.5416666666500001,0.875,0.9166666667,0.875,0.875,0.9166666667,0.9583333333499999,0.9166666667,0.8333333333,0.9583333333499999,1,0.33333333335000004,0.4722222222,0.6111111111,0.5277777778,0.58333333335,0.72222222225,0.8611111111,0.88888888885,0.9722222222,0.88888888885,0.94444444445,0.8611111111,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444,0.8194444444
84205d,0.58333333335,0.7083333333499999,0.5416666667,0.75,0.7083333333,0.7083333333,0.5833333333,0.8333333333499999,0.7916666666500001,0.875,0.7083333333,0.7916666666500001,0.38888888885,0.38888888885,0.47222222225,0.3611111111,0.5277777778,0.6111111111,0.5,0.58333333335,0.38888888885,0.58333333335,0.6666666666500001,0.5555555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.8055555556,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222,0.5972222222
37a6d4,0.6666666666500001,0.625,0.8333333333499999,0.9166666666500001,0.9166666666500001,1,0.9166666666500001,0.9583333333499999,0.9166666667,0.9166666666500001,0.875,0.9583333333499999,0.25,0.41666666665,0.5,0.58333333335,0.6388888889,0.6666666667,0.77777777775,0.77777777775,0.75,0.8333333332999999,0.8333333332999999,0.91666666665,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.9722222222,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.7777777778
5d0258,0.41666666664999996,0.7083333333,0.75,0.75,0.7083333333499999,0.75,0.75,0.8333333333499999,0.8333333333,0.7916666666500001,0.8333333333,0.875,0.36111111110000005,0.5833333333,0.5,0.75,0.6666666667,0.8611111111,0.88888888885,0.88888888885,0.80555555555,0.8611111111,0.9166666666500001,0.88888888885,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667,0.9166666667
