"model","setSize","model.ID","estimate","estimate.type"
"bias","s6",8643,0.0118095238057142,"slope"
"bias","s6",8644,0.297444444486667,"y-int"
"bias","s6",8644,0.0719999999942857,"slope"
"bias","s6",8645,0.227888888886667,"y-int"
"bias","s6",8645,0.0705238095228571,"slope"
"bias","s6",8646,0.325444444473333,"y-int"
"bias","s6",8646,0.0178095238028571,"slope"
"bias","s6",8647,0.287333333333333,"y-int"
"bias","s6",8647,0.0188571428571428,"slope"
"bias","s6",8648,0.310333333306667,"y-int"
"bias","s6",8648,0.0530000000028571,"slope"
"bias","s6",8649,0.258999999973333,"y-int"
"bias","s6",8649,0.0426666666742857,"slope"
"bias","s6",8650,0.351222222206667,"y-int"
"bias","s6",8650,0.00195238095999997,"slope"
"bias","s6",8651,0.333111111113333,"y-int"
"bias","s6",8651,0.00919047619142857,"slope"
"bias","s6",8652,0.290666666633334,"y-int"
"bias","s6",8652,0.0562380952428571,"slope"
"bias","s6",8653,0.258888888866667,"y-int"
"bias","s6",8653,0.0395238095285714,"slope"
"bias","s6",8654,0.29366666666,"y-int"
"bias","s6",8654,0.0194285714257143,"slope"
"bias","s6",8655,0.29722222224,"y-int"
"bias","s6",8655,0.0140476190457143,"slope"
"bias","s6",8656,0.271999999993333,"y-int"
"bias","s6",8656,0.0577619047685714,"slope"
"bias","s6",8657,0.276222222233333,"y-int"
"bias","s6",8657,0.0362380952285714,"slope"
"bias","s6",8658,0.315222222206667,"y-int"
"bias","s6",8658,0.0127142857171429,"slope"
"bias","s6",8659,0.324777777813334,"y-int"
"bias","s6",8659,0.00895238094857139,"slope"
"bias","s6",8660,0.298444444473333,"y-int"
"bias","s6",8660,0.0512380952314286,"slope"
"bias","s6",8661,0.269333333333333,"y-int"
"bias","s6",8661,0.0382857142857143,"slope"
"bias","s6",8662,0.335666666653333,"y-int"
"bias","s6",8662,0.00671428572285714,"slope"
"bias","s6",8663,0.349000000046667,"y-int"
"bias","s6",8663,0.00290476189142856,"slope"
"bias","s6",8664,0.318666666666667,"y-int"
"bias","s6",8664,0.053,"slope"
"bias","s6",8665,0.260999999993333,"y-int"
"bias","s6",8665,0.0416190476257143,"slope"
"bias","s6",8666,0.35711111112,"y-int"
"bias","s6",8666,0.00209523809428567,"slope"
"bias","s6",8667,0.313777777713333,"y-int"
"bias","s6",8667,0.0137619047771428,"slope"
"bias","s6",8668,0.266111111113333,"y-int"
"bias","s6",8668,0.0740476190485714,"slope"
"bias","s6",8669,0.231000000046667,"y-int"
"bias","s6",8669,0.05733333332,"slope"
"bias","s6",8670,0.311333333306667,"y-int"
"bias","s6",8670,0.01795238096,"slope"
"bias","s6",8671,0.34366666668,"y-int"
"bias","s6",8671,0.00490476190571426,"slope"
"bias","s6",8672,0.33477777774,"y-int"
"bias","s6",8672,0.0603809523885714,"slope"
"bias","s6",8673,0.250888888906667,"y-int"
"bias","s6",8673,0.0670476190457143,"slope"
"bias","s6",8674,0.319222222206667,"y-int"
"bias","s6",8674,0.0146666666742857,"slope"
"bias","s6",8675,0.3255555555,"y-int"
"bias","s6",8675,0.00833333334285712,"slope"
"bias","s6",8676,0.296888888886667,"y-int"
"bias","s6",8676,0.0636666666657143,"slope"
"bias","s6",8677,0.285666666693333,"y-int"
"bias","s6",8677,0.0440952380828571,"slope"
"bias","s6",8678,0.320666666646667,"y-int"
"bias","s6",8678,0.0164761904771428,"slope"
"bias","s6",8679,0.309999999986667,"y-int"
"bias","s6",8679,0.0119047619085714,"slope"
"bias","s6",8680,0.364888888906667,"y-int"
"bias","s6",8680,0.05376190476,"slope"
"bias","s6",8681,0.250111111093333,"y-int"
"bias","s6",8681,0.0548095238114286,"slope"
"bias","s6",8682,0.334444444446667,"y-int"
"bias","s6",8682,0.0104761904771428,"slope"
"bias","s6",8683,0.34355555558,"y-int"
"bias","s6",8683,0.00557142856285713,"slope"
"bias","s6",8684,0.320444444426666,"y-int"
"bias","s6",8684,0.0589999999971429,"slope"
"bias","s6",8685,0.271999999993333,"y-int"
"bias","s6",8685,0.0503809523828571,"slope"
"bias","s6",8686,0.32866666668,"y-int"
"bias","s6",8686,0.0127619047628571,"slope"
"bias","s6",8687,0.319777777786667,"y-int"
"bias","s6",8687,0.0087142857085714,"slope"
"bias","s6",8688,0.335222222233333,"y-int"
"bias","s6",8688,0.0691428571428571,"slope"
"bias","s6",8689,0.24166666668,"y-int"
"bias","s6",8689,0.0661904761914286,"slope"
"bias","s6",8690,0.32466666664,"y-int"
"bias","s6",8690,0.0193809523885714,"slope"
"bias","s6",8691,0.33944444448,"y-int"
"bias","s6",8691,0.00785714284857141,"slope"
"bias","s6",8692,0.32133333334,"y-int"
"bias","s6",8692,0.0712857142885714,"slope"
"bias","s6",8693,0.257333333346667,"y-int"
"bias","s6",8693,0.0574285714199999,"slope"
"bias","s6",8694,0.321111111086667,"y-int"
"bias","s6",8694,0.0164285714371428,"slope"
"bias","s6",8695,0.361666666726667,"y-int"
"bias","s6",8695,0.00142857141142856,"slope"
"bias","s6",8696,0.2793333333,"y-int"
"bias","s6",8696,0.0737619047714285,"slope"
"bias","s6",8697,0.251777777806666,"y-int"
"bias","s6",8697,0.0590952380885715,"slope"
"bias","s6",8698,0.314333333366667,"y-int"
"bias","s6",8698,0.0206666666571428,"slope"
"bias","s6",8699,0.33811111114,"y-int"
"bias","s6",8699,0.0106190476171429,"slope"
"bias","s6",8700,0.29688888888,"y-int"
"bias","s6",8700,0.0750952380914285,"slope"
"bias","s6",8701,0.241222222266667,"y-int"
"bias","s6",8701,0.0583809523714285,"slope"
"bias","s6",8702,0.334333333313333,"y-int"
"bias","s6",8702,0.0125714285771428,"slope"
"bias","s6",8703,0.314999999986667,"y-int"
"bias","s6",8703,0.01047619048,"slope"
"bias","s6",8704,0.31277777778,"y-int"
"bias","s6",8704,0.0690476190485714,"slope"
"bias","s6",8705,0.244444444486667,"y-int"
"bias","s6",8705,0.0590476190371428,"slope"
"bias","s6",8706,0.368666666673333,"y-int"
"bias","s6",8706,0.00514285714571427,"slope"
"bias","s6",8707,0.3275555556,"y-int"
"bias","s6",8707,0.00799999998571426,"slope"
"bias","s6",8708,0.312888888906667,"y-int"
"bias","s6",8708,0.0736190476171428,"slope"
"bias","s6",8709,0.200444444473333,"y-int"
"bias","s6",8709,0.0780476190457143,"slope"
"bias","s6",8710,0.3275555556,"y-int"
"bias","s6",8710,0.0168095238,"slope"
"bias","s6",8711,0.320222222213333,"y-int"
"bias","s6",8711,0.00819047619142856,"slope"
"bias","s6",8712,0.317777777753334,"y-int"
"bias","s6",8712,0.07357142858,"slope"
"bias","s6",8713,0.20577777774,"y-int"
"bias","s6",8713,0.0758095238171428,"slope"
"bias","s6",8714,0.3031111111,"y-int"
"bias","s6",8714,0.0239523809571429,"slope"
"bias","s6",8715,0.322111111073334,"y-int"
"bias","s6",8715,0.0106666666742857,"slope"
"bias","s6",8716,0.342000000026667,"y-int"
"bias","s6",8716,0.0665714285685714,"slope"
"bias","s6",8717,0.209666666686667,"y-int"
"bias","s6",8717,0.0655714285657143,"slope"
"bias","s6",8718,0.31266666668,"y-int"
"bias","s6",8718,0.0170952380914285,"slope"
"bias","s6",8719,0.337888888866667,"y-int"
"bias","s6",8719,0.00623809524285711,"slope"
"bias","s6",8720,0.321666666706667,"y-int"
"bias","s6",8720,0.0721428571314286,"slope"
"bias","s6",8721,0.20466666664,"y-int"
"bias","s6",8721,0.0700952381028571,"slope"
"bias","s6",8722,0.30688888886,"y-int"
"bias","s6",8722,0.0210476190542857,"slope"
"bias","s6",8723,0.30422222222,"y-int"
"bias","s6",8723,0.01538095238,"slope"
"bias","s6",8724,0.33377777778,"y-int"
"bias","s6",8724,0.0668571428628571,"slope"
"bias","s6",8725,0.224444444413333,"y-int"
"bias","s6",8725,0.0695238095342857,"slope"
"bias","s6",8726,0.292333333353333,"y-int"
"bias","s6",8726,0.0195714285657143,"slope"
"bias","s6",8727,0.346333333333334,"y-int"
"bias","s6",8727,0.00509523809999997,"slope"
"bias","s6",8728,0.333999999966667,"y-int"
"bias","s6",8728,0.0707619047714285,"slope"
"bias","s6",8729,0.25122222224,"y-int"
"bias","s6",8729,0.0655238095171429,"slope"
"bias","s6",8730,0.308444444446667,"y-int"
"bias","s6",8730,0.0221904761914286,"slope"
"bias","s6",8731,0.336333333333333,"y-int"
"bias","s6",8731,0.00914285714285712,"slope"
"bias","s6",8732,0.340000000013333,"y-int"
"bias","s6",8732,0.0673809523771428,"slope"
"bias","s6",8733,0.212666666673333,"y-int"
"bias","s6",8733,0.0740000000028571,"slope"
"bias","s6",8734,0.38611111108,"y-int"
"bias","s6",8734,0.00595238096285713,"slope"
"bias","s6",8735,0.351666666686667,"y-int"
"bias","s6",8735,0.00357142856571427,"slope"
"bias","s6",8736,0.299666666693333,"y-int"
"bias","s6",8736,0.0774761904685715,"slope"
"bias","s6",8737,0.25555555554,"y-int"
"bias","s6",8737,0.0650000000028571,"slope"
"bias","s6",8738,0.312888888853333,"y-int"
"bias","s6",8738,0.0188571428657143,"slope"
"bias","s6",8739,0.338888888906667,"y-int"
"bias","s6",8739,0.00809523808857142,"slope"
"bias","s6",8740,0.316444444393334,"y-int"
"bias","s6",8740,0.0715714285828571,"slope"
"bias","s6",8741,0.232777777773334,"y-int"
"bias","s6",8741,0.0685714285742857,"slope"
"bias","s6",8742,0.295555555553333,"y-int"
"bias","s6",8742,0.0247619047657143,"slope"
"bias","s6",8743,0.363222222206667,"y-int"
"bias","s6",8743,-0.00171428571142856,"slope"
"bias","s6",8744,0.303888888933334,"y-int"
"bias","s6",8744,0.0752380952285714,"slope"
"bias","s6",8745,0.223222222193333,"y-int"
"bias","s6",8745,0.0737619047685714,"slope"
"bias","s6",8746,0.334000000013333,"y-int"
"bias","s6",8746,0.0112380952342857,"slope"
"bias","s6",8747,0.346111111126667,"y-int"
"bias","s6",8747,0.00333333332571427,"slope"
"bias","s6",8748,0.233111111146667,"y-int"
"bias","s6",8748,0.0577619047485714,"slope"
"bias","s6",8749,0.288666666673333,"y-int"
"bias","s6",8749,0.0213333333314286,"slope"
"bias","s6",8750,0.295333333326667,"y-int"
"bias","s6",8750,0.0358571428542857,"slope"
"bias","s6",8751,0.292333333393334,"y-int"
"bias","s6",8751,0.05695238094,"slope"
"bias","s6",8752,0.22444444446,"y-int"
"bias","s6",8752,0.0566666666685714,"slope"
"bias","s6",8753,0.24688888886,"y-int"
"bias","s6",8753,0.0374761904828571,"slope"
"bias","s6",8754,0.311666666693333,"y-int"
"bias","s6",8754,0.0319047618971428,"slope"
"bias","s6",8755,0.277333333326667,"y-int"
"bias","s6",8755,0.05814285714,"slope"
"bias","s6",8756,0.252666666693334,"y-int"
"bias","s6",8756,0.0532857142828571,"slope"
"bias","s6",8757,0.249111111086667,"y-int"
"bias","s6",8757,0.0381904761942857,"slope"
"bias","s6",8758,0.26144444448,"y-int"
"bias","s6",8758,0.0472857142771429,"slope"
"bias","s6",8759,0.297555555533334,"y-int"
"bias","s6",8759,0.0565714285714286,"slope"
"bias","s6",8760,0.21077777776,"y-int"
"bias","s6",8760,0.05723809524,"slope"
"bias","s6",8761,0.262777777766667,"y-int"
"bias","s6",8761,0.0333333333285714,"slope"
"bias","s6",8762,0.29344444442,"y-int"
"bias","s6",8762,0.04147619048,"slope"
"bias","s6",8763,0.236111111113333,"y-int"
"bias","s6",8763,0.0723809523771428,"slope"
"bias","s6",8764,0.235666666653334,"y-int"
"bias","s6",8764,0.0550476190514285,"slope"
"bias","s6",8765,0.263555555533334,"y-int"
"bias","s6",8765,0.0379523809571428,"slope"
"bias","s6",8766,0.258333333306667,"y-int"
"bias","s6",8766,0.0488095238171429,"slope"
"bias","s6",8767,0.28244444448,"y-int"
"bias","s6",8767,0.0550952380914285,"slope"
"bias","s6",8768,0.1956666667,"y-int"
"bias","s6",8768,0.0829047619,"slope"
"bias","s6",8769,0.288555555593333,"y-int"
"bias","s6",8769,0.04295238094,"slope"
"bias","s6",8770,0.288000000046667,"y-int"
"bias","s6",8770,0.04533333332,"slope"
"bias","s6",8771,0.280555555566667,"y-int"
"bias","s6",8771,0.0526190476142857,"slope"
"bias","s6",8772,0.208333333326667,"y-int"
"bias","s6",8772,0.0780952380971428,"slope"
"bias","s6",8773,0.263555555586667,"y-int"
"bias","s6",8773,0.0496190476085714,"slope"
"bias","s6",8774,0.272777777793333,"y-int"
"bias","s6",8774,0.0478571428542857,"slope"
"bias","s6",8775,0.28455555558,"y-int"
"bias","s6",8775,0.0590952380914286,"slope"
"bias","s6",8776,0.242111111093334,"y-int"
"bias","s6",8776,0.0730476190542857,"slope"
"bias","s6",8777,0.267000000033334,"y-int"
"bias","s6",8777,0.0441904761857143,"slope"
"bias","s6",8778,0.2552222222,"y-int"
"bias","s6",8778,0.0484285714285714,"slope"
"bias","s6",8779,0.28922222224,"y-int"
"bias","s6",8779,0.0582380952314285,"slope"
"bias","s6",8780,0.184888888906667,"y-int"
"bias","s6",8780,0.0759047619028571,"slope"
"bias","s6",8781,0.25244444446,"y-int"
"bias","s6",8781,0.0539047618971429,"slope"
"bias","s6",8782,0.266000000006667,"y-int"
"bias","s6",8782,0.0497142857171428,"slope"
"bias","s6",8783,0.2691111111,"y-int"
"bias","s6",8783,0.0634285714285714,"slope"
"bias","s6",8784,0.2171111111,"y-int"
"bias","s6",8784,0.0685238095285714,"slope"
"bias","s6",8785,0.25311111108,"y-int"
"bias","s6",8785,0.0494285714342857,"slope"
"bias","s6",8786,0.268222222253333,"y-int"
"bias","s6",8786,0.0456666666657143,"slope"
"bias","s6",8787,0.300888888826667,"y-int"
"bias","s6",8787,0.0532380952542857,"slope"
"bias","s6",8788,0.224666666626667,"y-int"
"bias","s6",8788,0.0870000000114285,"slope"
"bias","s6",8789,0.247888888933334,"y-int"
"bias","s6",8789,0.0640952380857143,"slope"
"bias","s6",8790,0.23355555556,"y-int"
"bias","s6",8790,0.0600952380971429,"slope"
"bias","s6",8791,0.285,"y-int"
"bias","s6",8791,0.0604761904714286,"slope"
"bias","s6",8792,0.20355555552,"y-int"
"bias","s6",8792,0.0848571428657143,"slope"
"bias","s6",8793,0.242888888886667,"y-int"
"bias","s6",8793,0.0586190476228572,"slope"
"bias","s6",8794,0.244444444486667,"y-int"
"bias","s6",8794,0.0533333333228571,"slope"
"bias","s6",8795,0.284888888866667,"y-int"
"bias","s6",8795,0.0597142857142857,"slope"
"bias","s6",8796,0.202888888913333,"y-int"
"bias","s6",8796,0.0867142857057143,"slope"
"bias","s6",8797,0.253777777773333,"y-int"
"bias","s6",8797,0.0561428571457143,"slope"
"bias","s6",8798,0.253111111066667,"y-int"
"bias","s6",8798,0.0577619047714286,"slope"
"bias","s6",8799,0.2466666667,"y-int"
"bias","s6",8799,0.0704761904714286,"slope"
"bias","s6",8800,0.205777777806667,"y-int"
"bias","s6",8800,0.08366666666,"slope"
"bias","s6",8801,0.262555555566667,"y-int"
"bias","s6",8801,0.0570476190428571,"slope"
"bias","s6",8802,0.236777777786667,"y-int"
"bias","s6",8802,0.0531428571371429,"slope"
"bias","s6",8803,0.266111111073333,"y-int"
"bias","s6",8803,0.0673809523885714,"slope"
"bias","s6",8804,0.213444444446667,"y-int"
"bias","s6",8804,0.0800476190485714,"slope"
"bias","s6",8805,0.261555555533333,"y-int"
"bias","s6",8805,0.0549523809571429,"slope"
"bias","s6",8806,0.23511111114,"y-int"
"bias","s6",8806,0.0583809523742857,"slope"
"bias","s6",8807,0.282555555553334,"y-int"
"bias","s6",8807,0.0625238095228571,"slope"
"bias","s6",8808,0.208666666673333,"y-int"
"bias","s6",8808,0.0880000000028571,"slope"
"bias","s6",8809,0.279666666646667,"y-int"
"bias","s6",8809,0.0517619047628571,"slope"
"bias","s6",8810,0.219555555546667,"y-int"
"bias","s6",8810,0.0674285714342857,"slope"
"bias","s6",8811,0.276777777786667,"y-int"
"bias","s6",8811,0.0626666666657143,"slope"
"bias","s6",8812,0.212999999993333,"y-int"
"bias","s6",8812,0.08914285714,"slope"
"bias","s6",8813,0.230666666613333,"y-int"
"bias","s6",8813,0.0662380952485714,"slope"
"bias","s6",8814,0.242111111133333,"y-int"
"bias","s6",8814,0.0616190476142857,"slope"
"bias","s6",8815,0.258444444446667,"y-int"
"bias","s6",8815,0.0676666666628571,"slope"
"bias","s6",8816,0.201222222226667,"y-int"
"bias","s6",8816,0.0874285714257143,"slope"
"bias","s6",8817,0.243333333313333,"y-int"
"bias","s6",8817,0.06571428572,"slope"
"bias","s6",8818,0.229222222173333,"y-int"
"bias","s6",8818,0.06704761906,"slope"
"bias","s6",8819,0.288333333333333,"y-int"
"bias","s6",8819,0.06,"slope"
"bias","s6",8820,0.241777777826666,"y-int"
"bias","s6",8820,0.08195238094,"slope"
"bias","s6",8821,0.236222222206667,"y-int"
"bias","s6",8821,0.0693333333314286,"slope"
"bias","s6",8822,0.255777777766667,"y-int"
"bias","s6",8822,0.0565238095285714,"slope"
"bias","s6",8823,0.25244444444,"y-int"
"bias","s6",8823,0.0708095238171428,"slope"
"bias","s6",8824,0.215222222206667,"y-int"
"bias","s6",8824,0.0836666666742857,"slope"
"bias","s6",8825,0.246666666666667,"y-int"
"bias","s6",8825,0.0592857142857143,"slope"
"bias","s6",8826,0.238333333313334,"y-int"
"bias","s6",8826,0.0628571428628571,"slope"
"bias","s6",8827,0.271000000013333,"y-int"
"bias","s6",8827,0.0687619047628572,"slope"
"bias","s6",8828,0.211222222286667,"y-int"
"bias","s6",8828,0.0898095237942857,"slope"
"bias","s6",8829,0.248111111086667,"y-int"
"bias","s6",8829,0.0613333333371428,"slope"
"bias","s6",8830,0.244111111086667,"y-int"
"bias","s6",8830,0.0603333333371429,"slope"
"bias","s6",8831,0.25533333334,"y-int"
"bias","s6",8831,0.0663333333314285,"slope"
"bias","s6",8832,0.223666666653333,"y-int"
"bias","s6",8832,0.0891904761942857,"slope"
"bias","s6",8833,0.234888888846667,"y-int"
"bias","s6",8833,0.0704285714342857,"slope"
"bias","s6",8834,0.219333333366667,"y-int"
"bias","s6",8834,0.0699523809428571,"slope"
"bias","s6",8835,0.273,"y-int"
"bias","s6",8835,0.0665238095285714,"slope"
"bias","s6",8836,0.206666666626667,"y-int"
"bias","s6",8836,0.0857142857257143,"slope"
"bias","s6",8837,0.230777777813333,"y-int"
"bias","s6",8837,0.0648571428485714,"slope"
"bias","s6",8838,0.2481111111,"y-int"
"bias","s6",8838,0.0596666666714286,"slope"
"bias","s6",8839,0.274555555606667,"y-int"
"bias","s6",8839,0.0652857142742857,"slope"
"bias","s6",8840,0.217333333326667,"y-int"
"bias","s6",8840,0.08814285714,"slope"
"bias","s6",8841,0.201777777726667,"y-int"
"bias","s6",8841,0.0710000000114285,"slope"
"bias","s6",8842,0.230000000006667,"y-int"
"bias","s6",8842,0.0669047619028571,"slope"
"bias","s6",8843,0.26555555554,"y-int"
"bias","s6",8843,0.06785714286,"slope"
"bias","s6",8844,0.2126666667,"y-int"
"bias","s6",8844,0.0913809523714286,"slope"
"bias","s6",8845,0.229111111133333,"y-int"
"bias","s6",8845,0.0631904761857143,"slope"
"bias","s6",8846,0.25199999998,"y-int"
"bias","s6",8846,0.0580000000057143,"slope"
"bias","s6",8847,0.284888888866667,"y-int"
"bias","s6",8847,0.0620952381,"slope"
"bias","s6",8848,0.26455555554,"y-int"
"bias","s6",8848,0.0440952381028571,"slope"
"bias","s6",8849,0.278777777793333,"y-int"
"bias","s6",8849,0.0282857142828571,"slope"
"bias","s6",8850,0.276666666686667,"y-int"
"bias","s6",8850,0.0266666666657143,"slope"
"bias","s6",8851,0.309666666633334,"y-int"
"bias","s6",8851,0.0258095238142857,"slope"
"bias","s6",8852,0.265111111106667,"y-int"
"bias","s6",8852,0.0586190476171428,"slope"
"bias","s6",8853,0.28633333332,"y-int"
"bias","s6",8853,0.0296190476228571,"slope"
"bias","s6",8854,0.31333333332,"y-int"
"bias","s6",8854,0.0233333333371429,"slope"
"bias","s6",8855,0.343999999986667,"y-int"
"bias","s6",8855,0.02338095238,"slope"
"bias","s6",8856,0.253333333346667,"y-int"
"bias","s6",8856,0.0523809523771428,"slope"
"bias","s6",8857,0.287222222253334,"y-int"
"bias","s6",8857,0.0299999999942857,"slope"
"bias","s6",8858,0.28322222222,"y-int"
"bias","s6",8858,0.02947619048,"slope"
"bias","s6",8859,0.310777777813333,"y-int"
"bias","s6",8859,0.0291428571342857,"slope"
"bias","s6",8860,0.26488888886,"y-int"
"bias","s6",8860,0.0516190476257143,"slope"
"bias","s6",8861,0.31166666666,"y-int"
"bias","s6",8861,0.0280952380971428,"slope"
"bias","s6",8862,0.27644444446,"y-int"
"bias","s6",8862,0.0344285714257143,"slope"
"bias","s6",8863,0.3191111111,"y-int"
"bias","s6",8863,0.0262857142857143,"slope"
"bias","s6",8864,0.248111111106667,"y-int"
"bias","s6",8864,0.0515714285742857,"slope"
"bias","s6",8865,0.271888888866667,"y-int"
"bias","s6",8865,0.0386666666714286,"slope"
"bias","s6",8866,0.288222222213333,"y-int"
"bias","s6",8866,0.0301904761914286,"slope"
"bias","s6",8867,0.31277777774,"y-int"
"bias","s6",8867,0.0292857142885714,"slope"
"bias","s6",8868,0.244888888886667,"y-int"
"bias","s6",8868,0.0728095238085714,"slope"
"bias","s6",8869,0.286000000033333,"y-int"
"bias","s6",8869,0.0449523809428571,"slope"
"bias","s6",8870,0.29144444444,"y-int"
"bias","s6",8870,0.0291904761885714,"slope"
"bias","s6",8871,0.289666666633333,"y-int"
"bias","s6",8871,0.0331904762,"slope"
"bias","s6",8872,0.229777777786667,"y-int"
"bias","s6",8872,0.0744285714228572,"slope"
"bias","s6",8873,0.236666666633333,"y-int"
"bias","s6",8873,0.0669047619142857,"slope"
"bias","s6",8874,0.312888888873333,"y-int"
"bias","s6",8874,0.02885714286,"slope"
"bias","s6",8875,0.323444444433333,"y-int"
"bias","s6",8875,0.0250476190571428,"slope"
"bias","s6",8876,0.168777777793333,"y-int"
"bias","s6",8876,0.102571428568571,"slope"
"bias","s6",8877,0.25433333332,"y-int"
"bias","s6",8877,0.0604285714371429,"slope"
"bias","s6",8878,0.312222222213334,"y-int"
